IDs,charge,in_graph_consensus,status,validated,extraction_method,n_atoms,n_edges,n_heavy_edges,edges_0,error
WIWYOS,0,1,ok,1,fast_binary,52,59,35,0-1;0-2;0-37;0-39;0-41;0-43;2-3;2-8;3-4;3-23;4-5;4-6;6-7;6-8;8-9;9-10;9-11;9-12;12-13;12-21;13-14;13-15;15-16;15-17;17-18;17-19;19-20;19-21;21-22;23-24;23-25;23-26;26-27;26-35;27-28;27-29;29-30;29-31;31-32;31-33;33-34;33-35;35-36;37-38;37-39;37-45;39-40;39-47;41-42;41-43;41-45;43-44;43-47;45-46;45-49;47-48;47-49;49-50;49-51,
WIXCIQ,0,1,ok,1,fast_binary,81,86,48,0-1;0-2;0-5;0-6;0-43;0-62;1-7;2-24;3-29;4-38;5-9;5-11;6-20;6-21;7-8;7-25;8-9;8-29;9-10;11-12;11-20;12-13;12-14;14-15;14-16;16-17;16-18;18-19;18-20;21-22;21-23;23-24;23-38;24-34;25-26;25-27;25-28;29-30;30-31;30-32;30-33;34-35;34-36;34-37;38-39;39-40;39-41;39-42;43-45;43-52;44-49;44-54;44-58;45-46;45-47;47-48;47-49;49-50;50-51;50-52;52-53;54-55;54-56;54-57;58-59;58-60;58-61;62-64;62-71;63-68;63-73;63-77;64-65;64-66;66-67;66-68;68-69;69-70;69-71;71-72;73-74;73-75;73-76;77-78;77-79;77-80,
WIXCOW,0,1,ok,1,fast_binary,65,70,42,0-1;0-2;0-5;0-6;0-43;0-54;1-7;2-24;3-38;4-29;5-9;5-11;6-20;6-21;7-8;7-34;8-9;8-38;9-10;11-12;11-20;12-13;12-14;14-15;14-16;16-17;16-18;18-19;18-20;21-22;21-23;23-24;23-29;24-25;25-26;25-27;25-28;29-30;30-31;30-32;30-33;34-35;34-36;34-37;38-39;39-40;39-41;39-42;43-44;43-52;44-45;44-46;46-47;46-48;48-49;48-50;50-51;50-52;52-53;54-55;54-63;55-56;55-57;57-58;57-59;59-60;59-61;61-62;61-63;63-64,
WIXDUC,0,1,ok,1,fast_binary,44,47,30,0-1;0-3;1-7;2-7;2-8;3-9;3-15;3-21;4-5;4-8;5-7;6-8;6-27;6-28;9-10;9-14;10-11;10-29;11-12;11-30;12-13;12-31;13-14;13-32;14-33;15-16;15-20;16-17;16-34;17-18;17-35;18-19;18-36;19-20;19-37;20-38;21-22;21-26;22-23;22-39;23-24;23-40;24-25;24-41;25-26;25-42;26-43,
WIXFAK,0,1,ok,1,fast_binary,44,47,30,0-1;0-3;1-7;2-7;2-8;3-9;3-15;3-21;4-5;4-7;5-8;6-8;6-27;6-28;9-10;9-14;10-11;10-29;11-12;11-30;12-13;12-31;13-14;13-32;14-33;15-16;15-20;16-17;16-34;17-18;17-35;18-19;18-36;19-20;19-37;20-38;21-22;21-26;22-23;22-39;23-24;23-40;24-25;24-41;25-26;25-42;26-43,
WIXFEO,0,1,ok,1,fast_binary,23,23,12,0-1;0-3;1-10;2-10;2-11;3-7;3-8;3-9;4-5;4-10;5-11;6-11;6-12;6-13;7-14;7-15;7-16;8-17;8-18;8-19;9-20;9-21;9-22,
WIXGUI,0,1,ok,1,fast_binary,38,41,26,0-1;0-2;0-3;0-4;3-6;3-13;4-15;4-22;5-6;5-15;5-24;6-7;7-8;7-9;9-10;9-11;11-12;11-13;13-14;15-16;16-17;16-18;18-19;18-20;20-21;20-22;22-23;24-25;24-26;24-27;27-28;27-36;28-29;28-30;30-31;30-32;32-33;32-34;34-35;34-36;36-37,
WIXJOF,0,1,ok,1,fast_binary,40,43,29,0-1;0-2;0-5;0-6;3-8;4-8;5-9;5-16;6-18;6-25;7-9;7-18;7-27;8-31;9-10;10-11;10-12;12-13;12-14;14-15;14-16;16-17;18-19;19-20;19-21;21-22;21-23;23-24;23-25;25-26;27-28;27-29;27-30;30-31;30-38;31-32;32-33;32-34;34-35;34-36;36-37;36-38;38-39,
WIXLUK,0,1,ok,1,fast_binary,38,39,26,0-1;0-7;0-8;0-9;0-10;1-11;1-13;1-19;2-7;3-8;4-9;5-10;6-11;11-12;12-25;12-26;12-27;13-14;13-18;14-15;14-28;15-16;15-29;16-17;16-30;17-18;17-31;18-32;19-20;19-24;20-21;20-33;21-22;21-34;22-23;22-35;23-24;23-36;24-37,
WIXMAT,0,1,ok,1,fast_binary,54,55,24,0-1;0-2;0-3;0-21;0-22;0-41;1-9;1-13;1-17;2-4;2-5;2-36;4-34;4-35;4-40;5-6;5-7;5-8;9-10;9-11;9-12;13-14;13-15;13-16;17-18;17-19;17-20;21-25;22-24;22-28;23-25;24-25;24-26;26-27;26-32;28-29;28-30;30-31;30-32;32-33;36-37;36-38;36-39;41-42;41-46;41-50;42-43;42-44;42-45;46-47;46-48;46-49;50-51;50-52;50-53,
WIXMIB,0,1,ok,1,fast_binary,55,56,23,0-1;0-2;0-3;0-4;0-42;0-46;1-21;1-33;1-37;2-17;2-25;2-29;4-5;4-9;4-13;5-6;5-7;5-8;9-10;9-11;9-12;13-14;13-15;13-16;17-18;17-19;17-20;21-22;21-23;21-24;25-26;25-27;25-28;29-30;29-31;29-32;33-34;33-35;33-36;37-38;37-39;37-40;41-44;41-46;41-49;42-43;42-44;44-45;46-47;47-48;47-51;49-50;49-53;51-52;51-53;53-54,
WIXREC,0,1,ok,1,fast_binary,31,33,21,0-1;0-2;0-24;2-3;2-4;4-5;4-25;6-25;6-26;6-27;7-8;7-9;7-26;9-10;9-11;11-12;11-27;13-14;13-15;13-16;13-30;17-18;17-19;17-20;17-30;21-29;22-29;23-29;24-25;24-29;27-29;28-30;29-30,
WIXSUR,0,1,ok,1,fast_binary,55,60,34,0-1;0-2;0-3;0-4;3-5;3-9;3-33;4-11;4-15;4-44;5-6;5-7;5-13;7-8;7-25;8-9;8-29;9-10;9-11;11-12;11-13;13-14;13-21;14-15;14-17;15-16;17-18;17-19;17-20;21-22;21-23;21-24;25-26;25-27;25-28;29-30;29-31;29-32;33-34;33-42;34-35;34-36;36-37;36-38;38-39;38-40;40-41;40-42;42-43;44-45;44-53;45-46;45-47;47-48;47-49;49-50;49-51;51-52;51-53;53-54,
WIXXAE,0,1,ok,1,fast_binary,31,33,21,0-1;0-11;0-12;0-13;0-15;0-24;1-2;1-3;1-7;3-4;3-5;3-6;7-8;7-9;7-10;14-15;14-20;14-23;15-16;16-17;16-18;18-19;18-20;20-21;22-23;22-29;23-24;24-25;25-26;25-27;27-28;27-29;29-30,
WIXYAF,0,1,ok,1,fast_binary,40,42,24,0-1;0-2;0-3;0-4;0-7;0-9;3-5;3-24;3-28;4-6;4-32;4-36;7-8;7-15;8-11;8-17;9-17;9-22;10-17;10-18;11-12;11-13;13-14;13-15;15-16;18-19;18-20;20-21;20-22;22-23;24-25;24-26;24-27;28-29;28-30;28-31;32-33;32-34;32-35;36-37;36-38;36-39,
WIXYEJ,0,1,ok,1,fast_binary,40,42,24,0-1;0-2;0-3;0-4;0-7;0-9;3-5;3-24;3-28;4-6;4-32;4-36;7-8;7-15;8-11;8-17;9-17;9-22;10-17;10-18;11-12;11-13;13-14;13-15;15-16;18-19;18-20;20-21;20-22;22-23;24-25;24-26;24-27;28-29;28-30;28-31;32-33;32-34;32-35;36-37;36-38;36-39,
WIYXUX,0,0,ok,1,fast_binary,37,41,29,0-1;0-2;0-3;0-36;3-4;3-12;4-5;4-6;6-7;6-8;8-9;8-10;10-11;10-12;12-13;13-14;13-26;14-15;15-16;15-24;16-17;16-18;18-19;18-20;20-21;20-22;22-23;22-24;24-25;25-26;26-27;27-28;27-36;28-29;28-30;30-31;30-32;32-33;32-34;34-35;34-36,
WIYZOT,0,1,ok,1,fast_binary,51,55,30,0-1;0-2;0-9;0-10;0-11;0-12;0-13;0-23;2-19;2-20;2-21;3-22;4-22;5-22;6-25;7-25;8-25;9-10;9-13;9-14;10-11;10-15;11-12;11-16;12-13;12-17;13-18;14-26;14-27;14-28;15-29;15-30;15-31;16-32;16-33;16-34;17-35;17-36;17-37;18-38;18-39;18-40;19-42;19-43;19-44;20-45;20-46;20-47;21-48;21-49;21-50;22-23;23-24;24-25;24-41,
WIZCEP,0,1,ok,1,fast_binary,53,59,35,0-1;0-2;0-3;0-4;0-5;0-26;0-33;0-46;1-2;1-5;1-6;2-3;2-10;3-4;3-14;4-5;4-18;5-22;6-7;6-8;6-9;10-11;10-12;10-13;14-15;14-16;14-17;18-19;18-20;18-21;22-23;22-24;22-25;26-27;27-28;27-32;28-29;28-30;28-31;32-33;32-39;33-34;34-35;34-36;36-37;36-41;37-38;37-39;39-40;41-42;42-43;42-44;42-45;46-48;47-48;48-49;49-50;49-51;49-52,
WIZCOY,0,1,ok,1,fast_binary,65,73,47,0-2;0-8;0-15;0-16;0-17;0-18;0-19;0-20;1-3;1-4;1-8;1-9;2-21;2-27;2-33;5-20;6-7;7-8;8-39;9-10;9-14;10-11;10-40;11-12;11-41;12-13;12-42;13-14;13-43;14-44;15-16;15-19;15-45;16-17;16-46;17-18;17-47;18-19;18-48;19-49;21-22;21-26;22-23;22-50;23-24;23-51;24-25;24-52;25-26;25-53;26-54;27-28;27-32;28-29;28-55;29-30;29-56;30-31;30-57;31-32;31-58;32-59;33-34;33-38;34-35;34-60;35-36;35-61;36-37;36-62;37-38;37-63;38-64,
WIZHIW,0,1,ok,1,fast_binary,65,69,36,0-1;0-2;0-3;0-8;0-9;3-4;3-6;3-26;4-10;5-13;5-15;6-18;7-21;7-23;8-13;8-14;9-21;9-22;10-11;10-12;10-13;11-32;11-33;11-34;12-35;12-36;12-37;14-15;14-16;14-17;15-38;15-39;16-40;16-41;16-42;17-43;17-44;17-45;18-19;18-20;18-21;19-46;19-47;19-48;20-49;20-50;20-51;22-23;22-24;22-25;23-52;23-53;24-54;24-55;24-56;25-57;25-58;25-59;26-27;26-31;27-28;27-60;28-29;28-61;29-30;29-62;30-31;30-63;31-64,
WIZQEC,0,1,ok,1,fast_binary,47,50,32,0-1;0-2;0-6;0-11;3-29;3-30;4-45;4-46;5-6;5-29;6-30;7-8;7-9;7-30;10-11;10-45;11-46;12-13;12-14;12-46;15-16;15-17;15-18;15-19;19-20;19-27;20-21;20-22;22-23;22-29;23-24;23-25;25-26;25-27;27-28;31-32;31-33;31-34;31-35;35-36;35-43;36-37;36-38;38-39;38-40;40-41;40-42;42-43;42-45;43-44,
WIZQIH,0,1,ok,1,fast_binary,51,57,38,0-1;0-14;0-25;0-37;0-49;0-50;1-2;2-3;2-11;3-4;3-5;5-6;5-7;7-8;7-9;9-10;9-11;11-12;12-13;12-14;14-15;15-16;15-24;16-17;16-18;18-19;18-20;20-21;20-22;22-23;22-24;24-25;25-26;26-27;26-28;26-38;28-29;28-37;29-30;29-31;31-32;31-33;33-34;33-35;35-36;35-37;38-39;38-47;39-40;39-41;41-42;41-43;43-44;43-45;45-46;45-47;47-48,
WIZQON,0,1,ok,1,fast_binary,50,56,38,0-1;0-2;0-3;0-4;0-5;0-6;3-49;4-7;4-15;5-16;5-28;6-37;6-38;7-8;7-9;9-10;9-11;11-12;11-13;13-14;13-15;15-16;16-17;17-18;17-26;18-19;18-20;20-21;20-22;22-23;22-24;24-25;24-26;26-27;28-29;28-37;29-30;29-31;31-32;31-33;33-34;33-35;35-36;35-37;38-39;38-40;40-41;40-49;41-42;41-43;43-44;43-45;45-46;45-47;47-48;47-49,
WIZVEG,0,1,ok,1,fast_binary,56,59,37,0-1;1-2;1-3;2-10;3-22;4-10;4-17;4-52;5-10;5-11;5-53;6-17;6-21;7-22;7-29;7-54;8-22;8-23;8-55;9-29;9-33;11-12;11-16;12-13;12-34;13-14;13-35;14-15;14-36;15-16;15-37;16-38;17-18;18-19;18-39;19-20;19-40;20-21;20-41;21-42;23-24;23-28;24-25;24-43;25-26;25-44;26-27;26-45;27-28;27-46;28-47;29-30;30-31;30-48;31-32;31-49;32-33;32-50;33-51,
WIZVIK,0,1,ok,1,fast_binary,56,59,37,0-1;1-2;1-3;2-10;3-22;4-10;4-17;4-52;5-10;5-11;5-53;6-17;6-21;7-22;7-29;7-54;8-22;8-23;8-55;9-29;9-33;11-12;11-16;12-13;12-34;13-14;13-35;14-15;14-36;15-16;15-37;16-38;17-18;18-19;18-39;19-20;19-40;20-21;20-41;21-42;23-24;23-28;24-25;24-43;25-26;25-44;26-27;26-45;27-28;27-46;28-47;29-30;30-31;30-48;31-32;31-49;32-33;32-50;33-51,
WIZWEJ,0,1,ok,1,fast_binary,62,64,29,0-1;0-2;0-3;0-5;0-30;0-46;1-6;1-10;1-14;2-18;2-22;2-26;3-31;4-30;5-43;5-45;6-7;6-8;6-9;10-11;10-12;10-13;14-15;14-16;14-17;18-19;18-20;18-21;22-23;22-24;22-25;26-27;26-28;26-29;31-32;31-45;32-33;32-34;34-35;34-36;36-37;36-38;38-39;38-45;39-40;39-41;41-42;41-43;43-44;46-47;46-60;46-61;47-48;47-49;47-50;50-51;50-52;50-53;53-54;53-55;53-56;56-57;56-58;56-59,
WIZWIN,0,1,ok,1,fast_binary,57,60,31,0-1;0-31;0-45;1-2;1-3;1-5;1-30;1-46;2-6;2-10;2-14;3-18;3-22;3-26;4-30;5-44;6-7;6-8;6-9;10-11;10-12;10-13;14-15;14-16;14-17;18-19;18-20;18-21;22-23;22-24;22-25;26-27;26-28;26-29;31-32;31-33;33-34;33-35;35-36;35-37;37-38;37-45;38-39;38-40;40-41;40-42;42-43;42-44;44-45;46-47;46-55;47-48;47-49;49-50;49-51;51-52;51-53;53-54;53-55;55-56,
WIZWOT,0,1,ok,1,fast_binary,57,60,32,0-41;1-2;1-3;1-4;1-6;1-31;1-32;2-7;2-11;2-15;3-19;3-23;3-27;4-55;5-32;6-42;6-56;7-8;7-9;7-10;11-12;11-13;11-14;15-16;15-17;15-18;19-20;19-21;19-22;23-24;23-25;23-26;27-28;27-29;27-30;31-33;31-41;33-34;33-35;35-36;35-37;37-38;37-39;39-40;39-41;42-43;42-44;44-45;44-46;46-47;46-48;48-49;48-56;49-50;49-51;51-52;51-53;53-54;53-55;55-56,
WOBDAS,0,1,ok,1,fast_binary,60,64,38,0-1;0-2;0-34;0-57;0-58;0-59;2-3;2-14;2-25;3-4;3-12;4-5;4-6;6-7;6-8;8-9;8-10;10-11;10-12;12-13;14-15;14-23;15-16;15-17;17-18;17-19;19-20;19-21;21-22;21-23;23-24;25-26;25-27;25-28;28-29;28-30;28-31;31-32;31-33;31-34;34-35;34-46;35-36;35-44;36-37;36-38;38-39;38-40;40-41;40-42;42-43;42-44;44-45;46-47;46-55;47-48;47-49;49-50;49-51;51-52;51-53;53-54;53-55;55-56,
WOBWAL,0,1,ok,1,fast_binary,29,30,16,0-1;0-2;0-5;0-6;3-5;3-7;4-6;4-11;5-10;5-15;6-14;6-16;7-8;7-17;7-18;8-9;8-19;9-10;9-20;10-21;10-22;11-12;11-23;11-24;12-13;12-25;13-14;13-26;14-27;14-28,
WOBWEP,0,1,ok,1,fast_binary,33,34,16,0-1;0-2;0-5;0-6;3-5;3-7;4-6;4-11;5-10;5-15;6-14;6-16;7-8;7-17;7-18;8-9;8-19;8-20;9-10;9-21;9-22;10-23;10-24;11-12;11-25;11-26;12-13;12-27;12-28;13-14;13-29;13-30;14-31;14-32,
WOCCAS,0,1,ok,1,fast_binary,47,48,32,0-1;0-4;0-7;0-24;0-27;0-30;1-2;1-3;4-5;4-6;7-15;8-15;9-19;10-20;11-16;11-19;11-22;12-13;12-19;12-20;14-21;15-16;16-17;16-18;20-21;21-22;22-23;24-25;24-26;27-28;27-29;30-31;31-32;31-33;33-34;33-45;33-46;34-35;34-43;35-36;35-37;37-38;37-39;39-40;39-41;41-42;41-43;43-44,
WOCDUN,0,1,ok,1,fast_binary,36,37,26,0-1;0-3;0-5;0-7;0-9;0-11;1-2;3-4;5-6;7-8;9-10;11-12;11-14;12-13;12-25;14-15;14-23;15-16;15-17;17-18;17-19;19-20;19-21;21-22;21-23;23-24;25-26;25-34;26-27;26-28;28-29;28-30;30-31;30-32;32-33;32-34;34-35,
WOCLEF,0,1,ok,1,fast_binary,37,38,20,0-1;0-2;0-19;0-20;2-3;2-4;2-5;5-6;5-7;5-8;8-9;8-17;9-10;9-11;11-12;11-13;13-14;13-15;15-16;15-17;17-18;20-21;20-22;20-23;23-24;23-25;23-26;26-27;26-35;27-28;27-29;29-30;29-31;31-32;31-33;33-34;33-35;35-36,
WOCMUW,1,1,ok,1,fast_binary,55,63,33,0-1;0-2;0-18;0-31;0-32;0-34;0-36;0-37;0-39;2-3;2-4;2-12;4-5;4-6;4-15;6-7;6-8;6-9;9-10;9-11;9-12;12-13;12-14;15-16;15-17;15-18;18-19;18-20;20-21;20-29;21-22;21-23;23-24;23-25;25-26;25-27;27-28;27-29;29-30;31-32;31-39;31-41;32-33;32-34;34-35;34-36;36-37;36-45;37-38;37-39;39-40;41-42;41-43;41-44;45-46;45-47;45-51;47-48;47-49;47-50;51-52;51-53;51-54,
WOCMUX,0,1,ok,1,fast_binary,69,72,36,0-1;0-4;0-35;0-38;2-4;2-5;2-15;3-4;3-14;3-25;5-6;5-14;6-7;6-8;8-9;8-10;10-11;10-12;12-13;12-14;15-16;15-17;15-21;17-18;17-19;17-20;21-22;21-23;21-24;25-26;25-27;25-31;27-28;27-29;27-30;31-32;31-33;31-34;36-38;36-39;36-49;37-38;37-48;37-59;39-40;39-48;40-41;40-42;42-43;42-44;44-45;44-46;46-47;46-48;49-50;49-51;49-55;51-52;51-53;51-54;55-56;55-57;55-58;59-60;59-61;59-65;61-62;61-63;61-64;65-66;65-67;65-68,
WOCNIM,0,1,ok,1,fast_binary,77,82,46,0-1;0-4;0-39;0-42;2-4;2-5;2-15;3-4;3-14;3-25;5-6;5-14;6-7;6-8;8-9;8-10;10-11;10-12;12-13;12-14;15-16;15-17;15-21;17-18;17-19;17-20;21-22;21-23;21-24;25-26;25-27;25-28;28-29;28-37;29-30;29-31;31-32;31-33;33-34;33-35;35-36;35-37;37-38;40-42;40-43;40-53;41-42;41-52;41-63;43-44;43-52;44-45;44-46;46-47;46-48;48-49;48-50;50-51;50-52;53-54;53-55;53-59;55-56;55-57;55-58;59-60;59-61;59-62;63-64;63-65;63-66;66-67;66-75;67-68;67-69;69-70;69-71;71-72;71-73;73-74;73-75;75-76,
WOCPIQ,0,1,ok,1,fast_binary,39,41,24,0-1;0-6;2-32;2-35;3-6;3-7;3-17;4-6;4-16;4-29;5-20;5-27;7-8;7-16;8-9;8-10;10-11;10-12;12-13;12-14;14-15;14-16;17-18;17-19;17-20;20-21;21-22;21-23;23-24;23-25;25-26;25-27;27-28;29-30;29-31;29-32;32-33;32-34;35-36;35-37;35-38,
WOCPOW,0,1,ok,1,fast_binary,40,42,24,0-1;0-39;2-4;2-29;3-9;3-33;3-36;4-5;4-6;4-15;7-8;7-18;7-37;9-18;9-35;10-11;10-24;10-26;12-13;12-14;12-26;12-36;15-16;15-17;15-35;18-19;20-21;20-22;20-24;22-23;22-27;24-25;26-27;27-28;29-30;29-31;29-32;33-34;33-37;35-39;36-39;37-38,
WOCWAP,0,1,ok,1,fast_binary,35,36,18,0-1;0-3;0-4;0-18;0-20;0-21;1-5;2-5;3-6;3-15;4-16;4-17;5-6;6-7;6-8;7-9;7-10;7-11;8-12;8-13;8-14;18-22;19-22;20-23;20-32;21-33;21-34;22-23;23-24;23-25;24-26;24-27;24-28;25-29;25-30;25-31,
WOCXOD,0,1,ok,1,fast_binary,75,78,32,0-1;0-2;0-38;0-39;2-3;2-14;2-25;3-4;3-5;3-22;5-6;5-7;5-8;8-9;8-10;8-11;11-12;11-13;11-14;14-15;14-16;16-17;16-18;16-19;19-20;19-21;19-22;22-23;22-24;25-26;25-27;25-28;28-29;28-30;28-34;30-31;30-32;30-33;34-35;34-36;34-37;39-40;39-51;39-62;40-41;40-42;40-59;42-43;42-44;42-45;45-46;45-47;45-48;48-49;48-50;48-51;51-52;51-53;53-54;53-55;53-56;56-57;56-58;56-59;59-60;59-61;62-63;62-64;62-65;65-66;65-67;65-71;67-68;67-69;67-70;71-72;71-73;71-74,
WOCYET,0,1,ok,1,fast_binary,81,84,41,0-4;0-18;1-18;1-19;1-23;2-18;2-21;2-52;3-9;3-14;4-5;4-12;5-6;5-7;7-8;7-9;9-10;10-11;10-12;12-13;14-15;14-16;14-17;19-20;19-21;21-22;23-24;23-31;24-25;24-42;25-26;25-27;27-28;27-29;29-30;29-31;31-32;32-33;32-34;32-38;34-35;34-36;34-37;38-39;38-40;38-41;42-43;42-44;42-48;44-45;44-46;44-47;48-49;48-50;48-51;52-53;52-60;53-54;53-61;54-55;54-56;56-57;56-58;58-59;58-60;60-71;61-62;61-63;61-67;63-64;63-65;63-66;67-68;67-69;67-70;71-72;71-73;71-77;73-74;73-75;73-76;77-78;77-79;77-80,
WOCYOE,0,1,ok,1,fast_binary,75,78,32,0-1;0-2;0-38;0-39;2-3;2-9;2-19;3-4;3-5;3-14;6-7;6-8;6-9;6-28;9-10;9-11;11-12;11-13;11-25;14-15;14-21;14-31;16-17;16-18;16-19;16-25;19-20;19-35;21-22;21-23;21-24;25-26;25-27;28-29;28-30;28-35;31-32;31-33;31-34;35-36;35-37;39-40;39-46;39-56;40-41;40-42;40-51;43-44;43-45;43-46;43-65;46-47;46-48;48-49;48-50;48-62;51-52;51-58;51-68;53-54;53-55;53-56;53-62;56-57;56-72;58-59;58-60;58-61;62-63;62-64;65-66;65-67;65-72;68-69;68-70;68-71;72-73;72-74,
WOCYUL,0,1,ok,1,fast_binary,53,56,34,0-1;0-2;2-7;2-13;2-24;3-4;3-10;3-35;3-44;5-35;5-42;6-44;6-51;7-8;7-9;7-10;10-11;10-12;13-14;13-22;14-15;14-16;16-17;16-18;18-19;18-20;20-21;20-22;22-23;24-25;24-33;25-26;25-27;27-28;27-29;29-30;29-31;31-32;31-33;33-34;35-36;36-37;36-38;38-39;38-40;40-41;40-42;42-43;44-45;45-46;45-47;47-48;47-49;49-50;49-51;51-52,
WOCZOE,0,1,ok,1,fast_binary,58,63,43,0-1;0-23;0-40;0-51;1-2;1-22;2-3;2-4;4-5;4-6;6-7;6-8;8-9;8-22;9-10;9-11;11-12;11-13;13-14;13-21;14-15;14-16;16-17;16-18;18-19;18-20;20-21;20-23;21-22;23-24;24-25;24-26;24-27;27-28;27-35;28-29;28-30;30-31;30-32;32-33;32-37;33-34;33-35;35-36;37-38;37-39;40-41;40-49;41-42;41-43;43-44;43-45;45-46;45-47;47-48;47-49;49-50;51-52;52-53;52-54;54-55;54-56;54-57,
WOCZUK,0,1,ok,1,fast_binary,62,68,46,0-1;0-23;0-40;0-51;1-2;1-22;2-3;2-4;4-5;4-6;6-7;6-8;8-9;8-22;9-10;9-11;11-12;11-13;13-14;13-21;14-15;14-16;16-17;16-18;18-19;18-20;20-21;20-23;21-22;23-24;24-25;24-26;24-27;27-28;27-35;28-29;28-30;30-31;30-32;32-33;32-37;33-34;33-35;35-36;37-38;37-39;40-41;40-49;41-42;41-43;43-44;43-45;45-46;45-47;47-48;47-49;49-50;51-52;51-60;52-53;52-54;54-55;54-56;56-57;56-58;58-59;58-60;60-61,
WODBIC,0,1,ok,1,fast_binary,83,92,46,0-1;0-2;0-4;0-6;0-10;0-12;1-23;1-31;1-37;2-62;2-69;2-77;3-37;3-40;3-51;3-62;4-5;4-6;4-14;6-7;6-8;8-9;8-10;8-16;10-11;10-12;12-13;12-14;14-15;14-16;16-17;16-18;19-20;19-21;19-22;19-23;23-24;23-25;25-26;25-27;25-28;28-29;28-30;28-31;31-32;31-33;33-34;33-35;33-36;37-38;37-39;40-41;40-49;41-42;41-43;43-44;43-45;45-46;45-47;47-48;47-49;49-50;51-52;51-60;52-53;52-54;54-55;54-56;56-57;56-58;58-59;58-60;60-61;62-63;62-64;65-66;65-67;65-68;65-69;69-70;69-71;71-72;71-73;71-74;74-75;74-76;74-77;77-78;77-79;79-80;79-81;79-82,
WODCIB,0,1,ok,1,fast_binary,37,38,18,0-1;0-2;0-5;0-8;1-11;2-12;3-11;4-12;5-6;5-7;5-23;8-9;8-10;8-30;11-13;12-13;13-14;13-20;14-15;14-16;14-17;17-18;17-19;17-20;20-21;20-22;23-24;23-25;23-26;26-27;26-28;26-29;30-31;30-32;30-33;33-34;33-35;33-36,
WODFUS,0,1,ok,1,fast_binary,84,91,55,0-1;0-2;0-3;0-4;0-5;3-62;3-63;4-66;4-73;5-75;5-82;6-7;6-27;6-47;7-8;7-14;8-9;8-15;9-10;9-11;11-12;11-19;12-13;12-14;14-23;15-16;15-17;15-18;19-20;19-21;19-22;23-24;23-25;23-26;27-28;27-34;28-29;28-35;29-30;29-31;31-32;31-39;32-33;32-34;34-43;35-36;35-37;35-38;39-40;39-41;39-42;43-44;43-45;43-46;47-48;47-55;48-49;48-50;50-51;50-52;52-53;52-57;53-54;53-55;55-56;57-58;58-59;59-60;59-64;60-61;60-62;62-66;63-64;63-75;64-65;66-67;67-68;67-69;69-70;69-71;71-72;71-73;73-74;75-76;76-77;76-78;78-79;78-80;80-81;80-82;82-83,
WODGAZ,0,1,ok,1,fast_binary,84,91,55,0-1;0-2;0-4;0-5;0-6;3-7;3-27;3-47;4-62;4-63;5-66;5-73;6-75;6-82;7-8;7-14;8-9;8-15;9-10;9-11;11-12;11-19;12-13;12-14;14-23;15-16;15-17;15-18;19-20;19-21;19-22;23-24;23-25;23-26;27-28;27-34;28-29;28-35;29-30;29-31;31-32;31-39;32-33;32-34;34-43;35-36;35-37;35-38;39-40;39-41;39-42;43-44;43-45;43-46;47-48;47-55;48-49;48-50;50-51;50-57;51-52;51-53;53-54;53-55;55-56;57-58;58-59;59-60;59-64;60-61;60-62;62-66;63-64;63-75;64-65;66-67;67-68;67-69;69-70;69-71;71-72;71-73;73-74;75-76;76-77;76-78;78-79;78-80;80-81;80-82;82-83,
WODGED,0,1,ok,1,fast_binary,84,91,55,0-1;0-2;0-3;0-4;0-5;3-62;3-63;4-66;4-73;5-75;5-82;6-7;6-27;6-47;7-8;7-14;8-9;8-15;9-10;9-11;11-12;11-19;12-13;12-14;14-23;15-16;15-17;15-18;19-20;19-21;19-22;23-24;23-25;23-26;27-28;27-34;28-29;28-35;29-30;29-31;31-32;31-39;32-33;32-34;34-43;35-36;35-37;35-38;39-40;39-41;39-42;43-44;43-45;43-46;47-48;47-55;48-49;48-57;49-50;49-51;51-52;51-53;53-54;53-55;55-56;57-58;58-59;59-60;59-64;60-61;60-62;62-66;63-64;63-75;64-65;66-67;67-68;67-69;69-70;69-71;71-72;71-73;73-74;75-76;76-77;76-78;78-79;78-80;80-81;80-82;82-83,
WODJOO,0,1,ok,1,fast_binary,48,52,33,0-1;0-2;0-4;0-5;0-6;0-7;2-8;3-8;4-9;4-16;5-18;5-26;6-28;6-36;7-38;7-46;8-9;9-10;10-11;10-12;12-13;12-14;14-15;14-16;16-17;18-19;18-20;20-21;20-22;22-23;22-24;24-25;24-26;26-27;28-29;28-30;30-31;30-32;32-33;32-34;34-35;34-36;36-37;38-39;38-40;40-41;40-42;42-43;42-44;44-45;44-46;46-47,
WODKAB,0,1,ok,1,fast_binary,39,42,26,0-1;0-3;0-5;0-20;0-24;0-25;1-15;2-15;3-4;3-16;5-6;5-14;6-7;6-8;8-9;8-10;10-11;10-12;12-13;12-14;14-15;16-17;16-18;16-19;20-21;21-22;21-23;23-24;23-37;24-31;25-26;25-27;27-28;27-29;27-30;31-32;31-33;33-34;33-35;35-36;35-37;37-38,
