IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp,treatment,edge_changed,result_source
TAHHAO,0,ok,0.0815,63,1,,[Ru+2]12345(Cl)(<-P(Cl)(C6([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C6([H])[H])C6([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C6([H])[H])(Cl)<-c6(C([H])([H])[H])c->1([H])c->2([H])c->3(C(C([H])([H])[H])([H])C([H])([H])[H])c->4([H])c->56[H],ligand_only,0,baseline_reused
TAHMAQ,0,ok,0.1131,77,1,,[Ni]12(<-S(c3c([H])c([H])c([H])c([H])c3P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])<-S(c1c([H])c([H])c([H])c([H])c1P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],ligand_only,0,baseline_reused
TAHPUO,0,ok,0.1064,75,1,,[Ni+2]1(Cl)(Cl)<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(C(n1nc([H])c([H])c1[H])([H])[H])C(OC([H])([H])[H])([H])[H],ligand_only,0,baseline_reused
TAHQEZ,0,ok,0.1071,75,1,,Br[Ni+2]1(Br)<-P(C([H])([H])C(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(C(n1nc([H])c([H])c1[H])([H])[H])C(OC([H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAHRAW,0,ok,0.0984,60,1,,[Pd+2]1(Cl)(Cl)<-P(C([H])([H])C(C(n2n->1c([H])c([H])c2[H])([H])[H])(C(n1nc([H])c([H])c1[H])([H])[H])C(OC([H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAHVED,0,ok,0.0824,55,1,,[Pd]12(<-N(=C(N=N->1c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])[H])<-N(=C(N=N->2c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])[H],ligand_only,0,baseline_reused
TAHVEG,0,ok,0.0949,54,1,,[Au+](Cl)<-P(c1c2c([H])c([H])c([H])c([H])c2c([H])c([H])c1[H])(c1c2c([H])c([H])c([H])c([H])c2c([H])c([H])c1[H])c1c2c([H])c([H])c([H])c([H])c2c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAHWAC,0,ok,0.0364,33,1,,[Re+7](=O)(=O)(=O)C([H])([H])[H].n1c([H])c([H])c(C(=C(c2c([H])c([H])c([H])c([H])c2[H])[H])[H])c([H])c1[H],ligand_only,0,baseline_reused
TAHWEG,0,ok,0.0347,36,1,,[Re+7](=O)(=O)(=O)C([H])([H])[H].n1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],ligand_only,0,baseline_reused
TAHWIK,0,ok,0.0375,33,1,,[Re+7](=O)(=O)(=O)C([H])([H])[H].Brc1c([H])c([H])c(C(=C(c2c([H])c([H])nc([H])c2[H])[H])[H])c([H])c1[H],ligand_only,0,baseline_reused
TAHWOP,1,ok,0.2358,73,1,,[Ru+2]123456(Cl)(<-n7c([H])c([H])c([H])c([H])c7C(=N->1c1c([H])c([H])c7c([H])c([H])c([H])c([H])c7c1-c1c(O[H])c([H])c([H])c7c([H])c([H])c([H])c([H])c17)[H])<-c1(C([H])(C([H])([H])[H])C([H])([H])[H])c->2([H])c->3([H])c->4(C([H])([H])[H])c->5([H])c->61[H],ligand_only,0,baseline_reused
TAHWOQ,0,ok,0.0455,43,1,,[Re+7](=O)(=O)(=O)C([H])([H])[H].n1c([H])c([H])c(C(=C(c2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])[H])[H])c([H])c1[H],ligand_only,0,baseline_reused
TAHWOR,0,ok,0.1749,83,1,,[Fe+2]12345<-N6=C7C(=N->1O[B-]1(c8c([H])c([H])c(C(=O)[H])c([H])c8[H])ON->2=C2C(=N->3O[B-](c3c([H])c([H])c(C(=O)[H])c([H])c3[H])(O6)ON->4=C3C(=N->5O1)C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H],ligand_only,0,baseline_reused
TAHWUW,0,ok,0.0618,55,1,,[Re+7](=O)(=O)(=O)C([H])([H])[H].n1c([H])c([H])c(C(=C(c2c([H])c([H])c(-c3c4c([H])c([H])c([H])c([H])c4c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])[H])[H])c([H])c1[H],ligand_only,0,baseline_reused
TAHXAD,0,ok,0.0338,32,1,,[Re+7](=O)(=O)(=O)C([H])([H])[H].n1c([H])c([H])c(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],ligand_only,0,baseline_reused
TAHZAG,0,ok,0.0670,53,1,,[Zn+2]1(Cl)(Cl)<-N([H])(C(C([H])([H])[H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(C([H])([H])[H])([H])C(N->1([H])C(C([H])([H])[H])([H])c1c([H])c([H])c([H])c([H])c1[H])([H])C([H])([H])[H],ligand_only,0,baseline_reused
TAHZIL,0,ok,0.0858,58,1,,[Ru+6](Cl)(Cl)(=S(=O)(C([H])([H])[H])C([H])([H])[H])(=S(=O)(C([H])([H])[H])C([H])([H])[H])(<-n1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])n(C([H])([H])[H])c2c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c12,ligand_only,0,baseline_reused
TAJBAK,0,ok,0.0990,76,1,,[Ti+4](N(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])N=c1n(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c([H])n1-c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],ligand_only,0,baseline_reused
TAJBIS,0,ok,0.1157,85,1,,[Ti+4]1(N=c2n(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])n2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])N(C(C([H])([H])[H])([H])C([H])([H])[H])C(=N->1C(C([H])([H])[H])([H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
TAJBOW,1,ok,0.2350,64,1,,[W+4]12345(Cl)(Cl)(<-n6c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c6-c6n->1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c6[H])<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])[H],ligand_only,0,baseline_reused
TAJFUF,0,ok,0.0715,44,1,,[Ru+2]12345(Cl)(Cl)(<-c6([H])c->1([H])c->2(C(C([H])([H])[H])(C([H])([H])[H])[H])c->3([H])c->4([H])c->56C([H])([H])[H])<-N(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])([H])[H],ligand_only,0,baseline_reused
TAJGIU,1,ok,0.0948,83,1,,[Ir+]123(<-P(C([H])([H])[H])(c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c([H])c([H])c([H])c4OC([H])([H])[H])(<-P(c4c([H])c([H])c([H])c([H])c4[H])(c4c(OC([H])([H])[H])c([H])c([H])c([H])c4[H])C([H])([H])[H])<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H],ligand_only,0,baseline_reused
TAJHIW,0,ok,0.0953,62,1,,[Au+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C#Cc1c([H])c([H])c(C(=C(c2c([H])c([H])c([H])c([H])c2[H])[H])[H])c([H])c1[H],ligand_only,0,baseline_reused
TAJJUM,0,ok,0.1085,80,1,,[Ag+](Br)<-C1N(C([H])([H])c2c([H])c(OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c(OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])C([H])=C([H])N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
TAJKAT,0,ok,0.1174,85,1,,Br[Pd+2](Br)(<-C1N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])<-C1N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],ligand_only,0,baseline_reused
TAJKEX,0,ok,0.1154,85,1,,[Pd+2](Br)(<-C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])=C([H])N1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(Br)<-C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])=C([H])N1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAJMAU,0,ok,0.0679,42,1,,[Re+]1(Cl)(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2c([H])c([H])c([H])c([H])c2C(c2c([H])c([H])c([H])c([H])n->12)=C1SC(C(=O)O[H])=C(C(O[H])=O)S1,ligand_only,0,baseline_reused
TAJNUN,0,ok,0.0345,29,1,,[Re+]1(Sc2nc(N(C(=O)OC(C([H])([H])[H])([H])[H])[H])sc(=S)n->12)(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
TAJQIG,0,ok,0.0989,76,1,,[Pd+2]1(c2c(C([H])([H])[H])c([H])c([H])c(C([H])([H])[H])c2C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N->1(C([H])([H])[H])C([H])([H])[H])(Cl)<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAJQUQ,0,ok,0.0675,51,1,,[Fe]12(<-C3(C(=O)OC([H])([H])[H])=C->1(C(=O)OC([H])([H])[H])C(=O)N(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])C3(c1c([H])c([H])c([H])c([H])n->21)[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
TAJRAZ,1,ok,0.0583,50,1,,[Pd+2]1(c2c(C([H])([H])[H])c([H])c([H])c(C([H])([H])[H])c2C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N->1(C([H])([H])[H])C([H])([H])[H])(<-N#CC([H])([H])[H])<-O([H])[H],ligand_only,0,baseline_reused
TAJREC,0,ok,0.3628,49,1,,[Ru+2]12345(Cl)(<-n6c(N([H])C(=N->1c1nc([H])c([H])c(C([H])([H])[H])c1[H])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c6[H])C1([H])C->2([H])=C->3([H])C->4([H])=C->51[H],ligand_only,0,baseline_reused
TAJTED,0,ok,0.0320,27,1,,[Pt+2]1(Cl)(Cl)<-N(C2([H])C(N->1([H])[H])([H])C(O[H])([H])C([H])([H])C([H])([H])C2(O[H])[H])([H])[H],ligand_only,0,baseline_reused
TAJTOO,0,ok,0.0733,70,1,,[Ru+2](<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
TAJTUT,0,ok,0.1909,71,1,,[Pt+2](I)(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(I)<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAJVEF,0,ok,0.0550,48,1,,[Au+](Cl)<-P(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],ligand_only,0,baseline_reused
TAJXUX,-1,ok,0.1072,15,1,,[Fe]1234(<-[C-]#[O+])(<-[C-]#[O+])<-C5([H])=C->1([H])C->2([H])=C->3([H])C45[H],ligand_only,0,baseline_reused
TAJXUZ,0,ok,0.0874,64,1,,c1(P2(c3c([H])c([H])c([H])c([H])c3[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])P(c3c([H])c([H])c([H])c([H])c3[H])(N(C([H])([H])C([H])([H])[H])[H])->[Cr]<-2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAJYAG,0,ok,0.0932,71,1,,C([H])(C([H])([H])[H])(C([H])([H])[H])N(P1(c2c([H])c([H])c([H])c([H])c2[H])->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-N#CC([H])([H])[H])<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])N1C([H])(C([H])([H])[H])C([H])([H])[H])[H],ligand_only,0,baseline_reused
TAJYOU,0,ok,0.0825,61,1,,c1(P2(N(C([H])(C([H])([H])[H])C([H])([H])[H])[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])->[Pd+2]<-2(Cl)Cl)c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAKKUO,0,ok,0.0524,29,1,,I[Fe+2]12(<-O(C(Oc3n->1c(C(C2=O)([H])[H])c([H])c([H])c3[H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
TAKLAV,0,ok,0.0464,31,1,,[Fe+2]12(<-O(C(Oc3n->1c(C(C2=O)([H])[H])c([H])c([H])c3[H])([H])[H])C([H])([H])[H])(N=C=S)(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
TAKNOK,0,ok,0.0483,35,1,,[Pd+2]1(<-S2C([H])([H])C([H])([H])N->1([H])C([H])([H])C([H])([H])SC([H])([H])c1c([H])c(c([H])c([H])c1[H])C2([H])[H])(Cl)Cl,ligand_only,0,baseline_reused
TAKTEG,0,ok,0.1365,65,1,,[Cu+]12(<-N(=C(C([H])([H])[H])C([H])=C(N1C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])C([H])([H])[H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])<-n1c([H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])n->2c4c13,ligand_only,0,baseline_reused
TAKTIK,0,ok,0.1585,71,1,,[Cu+]12(N(C(C([H])([H])[H])=C([H])C(=N->1C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])C([H])([H])[H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])<-n1c(C([H])([H])[H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c(C([H])([H])[H])n->2c4c13,ligand_only,0,baseline_reused
TAKTOQ,0,ok,0.2105,85,1,,[Cu+]12(N(C(C([H])([H])[H])=C([H])C(=N->1C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])C([H])([H])[H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])<-n1c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c(-c5c([H])c([H])c([H])c([H])c5[H])n->2c4c13,ligand_only,0,baseline_reused
TAKTUW,0,ok,0.1475,84,1,,[Cu+]12(N(C(C([H])([H])[H])=C([H])C(=N->1C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])C([H])([H])[H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])<-n1c(-c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])n->2c4c13,ligand_only,0,baseline_reused
TAKVUY,0,ok,0.1301,71,1,,[Cu+]12(<-N(=C(C([H])([H])[H])C([H])=C(N1C(c1c(F)c(F)c(F)c(F)c1F)([H])[H])C([H])([H])[H])C(c1c(F)c(F)c(F)c(F)c1F)([H])[H])<-n1c(C([H])([H])[H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c(C([H])([H])[H])n->2c4c13,ligand_only,0,baseline_reused
TAKWOU,0,ok,0.0966,43,1,,[Pt+2]1(<-N([H])([H])C(c2c1c([H])c(F)c([H])c2[H])([H])C([H])([H])[H])(<-N([H])([H])C(c1c([H])c([H])c(F)c([H])c1[H])([H])C([H])([H])[H])N=C=O,ligand_only,0,baseline_reused
TAKXEL,1,ok,0.1024,82,1,,[Cu+]12(<-N(=C(c3n->1c(C(=N->2c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c([H])c3[H])C([H])([H])[H])c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])<-[C-]#[O+],ligand_only,0,baseline_reused
TAKZEM,0,ok,0.1281,69,1,,C([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])=N1N=C(N(c2c([H])c([H])c([H])c([H])c2[H])[H])S[Ni+2]<-12<-N(=C([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])N=C(N(c1c([H])c([H])c([H])c([H])c1[H])[H])S2,ligand_only,0,baseline_reused
TALJIA,0,ok,0.2249,55,1,,[Ni+2]12(N(C(=NC(=N->1[H])c1c([H])c([H])nc([H])c1[H])c1c([H])c([H])nc([H])c1[H])[H])<-N(=C(N=C(N2[H])c1c([H])c([H])nc([H])c1[H])c1c([H])c([H])nc([H])c1[H])[H],ligand_only,0,baseline_reused
TALJOG,0,ok,0.1849,55,1,,[Ni+2]12(N(C(=NC(=N->1[H])c1c([H])c([H])nc([H])c1[H])c1c([H])c([H])nc([H])c1[H])[H])N(C(=NC(=N->2[H])c1c([H])c([H])nc([H])c1[H])c1c([H])c([H])nc([H])c1[H])[H],ligand_only,0,baseline_reused
TALKUM,1,ok,0.2173,59,1,,[Fe+2]1234(<-P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H])(<-P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H])(<-P(Cl)(Cl)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C5([H])=C->1([H])C->2([H])=C->3([H])C45[H],ligand_only,0,baseline_reused
TALLEX,0,ok,0.0640,57,1,,[Mo+4]12345(<-C6(C(C([H])([H])[H])([H])[H])=C->1(C(C([H])([H])[H])([H])[H])[B-2]->2(C(C([H])([H])[H])([H])[H])C->3(C(C([H])([H])[H])([H])[H])=C->4(C(C([H])([H])[H])([H])[H])[B-]56C(C([H])([H])[H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
TALPED,-1,ok,0.0504,42,1,,[Cu+]1(<-C2N(C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C(C([H])([H])[H])N2C([H])(C([H])([H])[H])C([H])([H])[H])SC(C#N)=C(C#N)S1,ligand_only,0,baseline_reused
TALQUS,0,ok,0.1220,47,1,,C(N1c2c([H])c([H])c([H])c([H])n2->[Ti+4]123(<-N(C([H])([H])[H])=c1c([H])c([H])c([H])c([H])n12)(<-N(C([H])([H])[H])=c1c([H])c([H])c([H])c([H])n13)Cl)([H])([H])[H],ligand_only,0,baseline_reused
TALRIH,0,ok,0.0927,41,1,,c12=N(C([H])([H])[H])->[Ti+4]3(n1c([H])c([H])c([H])c2[H])(N(c1c([H])c([H])c([H])c([H])n->31)C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])Cl,ligand_only,0,baseline_reused
TALSAC,0,ok,0.0611,46,1,,[Zn+2]12(Cl)(Cl)<-n3c([H])c([H])c([H])c([H])c3C3(C([H])([H])[H])C([H])([H])N->1(C([H])([H])C(N->2([H])C([H])([H])c1c([H])c([H])nc([H])c1[H])([H])[H])C3([H])[H],ligand_only,0,baseline_reused
TALXEM,0,ok,0.0691,47,1,,[Zn+2](<-n1c([H])n(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])(<-n1c([H])n(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])(Cl)Cl,ligand_only,0,baseline_reused
TALXOU,0,ok,0.0490,31,1,,[Pd+2](Cl)(<-n1oc(C([H])([H])[H])c([H])c1C([H])([H])[H])(Cl)<-n1oc(C([H])([H])[H])c([H])c1C([H])([H])[H],ligand_only,0,baseline_reused
TALYAJ,0,ok,0.0464,34,1,,[W+6]1(<-P(C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2P->1(C([H])([H])[H])C([H])([H])[H])(F)(F)(F)(F)=O,ligand_only,0,baseline_reused
TALZOW,0,ok,0.0830,57,1,,Br[Mn+]1(<-P(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
TAMBIS,0,ok,0.0338,43,1,,[W+4]1(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(=S)(=S)<-O=C->1(c1c([H])c([H])c([H])c([H])c1[H])[H],ligand_only,0,baseline_reused
TAMCER,0,ok,0.1241,71,1,,c12c(c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N(c1c([H])c([H])c([H])c([H])c1[H])[Pt+2]1(<-N(c3c([H])c([H])c([H])c([H])c3[H])=Nc3c([H])c([H])c([H])c([H])n->13)O2,ligand_only,0,baseline_reused
TAMFOF,1,ok,0.1112,77,1,,[Co+3]12345<-N(=C([H])c6c(c(OC([H])([H])[H])c([H])c([H])c6[H])O1)c1c([H])c([H])c([H])c([H])c1C([H])([H])N->21C([H])([H])C([H])([H])N->3(C([H])([H])C1([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1N->4=C([H])c1c(c(OC([H])([H])[H])c([H])c([H])c1[H])O5,ligand_only,0,baseline_reused
TAMJIB,0,ok,0.0563,32,1,,[Au+3]12(C#N)<-n3c(c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c31)-c1c2c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
TAMLUO,0,ok,0.0806,47,1,,[Pt+2]1(<-N(C([H])([H])C(N->1(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,ligand_only,0,baseline_reused
TAMTUX,0,ok,0.0886,67,1,,[Ag+](Cl)<-C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])=C([H])N1C(C(=Nc1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C(C([H])([H])[H])([H])C([H])([H])[H])C([H])([H])[H])([H])[H],ligand_only,0,baseline_reused
TAMZIR,0,ok,0.0603,70,1,,[Ru+2]12(Cl)(Cl)<-P(C([H])([H])C(O->1C([H])([H])C(P->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
TAMZUC,0,ok,0.0623,39,1,,[Pt+2]1(<-P(c2c(N->1([H])[H])c([H])c([H])c([H])c2[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)Cl,ligand_only,0,baseline_reused
TAMZUD,1,ok,0.0755,71,1,,[Ru+2]12(Cl)(<-P(C([H])([H])C(O->1C([H])([H])C(P->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-N#N,ligand_only,0,baseline_reused
TANBIU,0,ok,0.0962,65,1,,[Mn+]1(<-P(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C#CC(=O)OC([H])([H])[H],ligand_only,0,baseline_reused
TANBUI,0,ok,0.0776,56,1,,[Rh+]123(<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H])(Cl)<-C1N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2N1C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H],ligand_only,0,baseline_reused
TANCAP,0,ok,0.0588,40,1,,[Rh+](Cl)(<-C1N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2N1C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
TANDOC,-1,ok,0.0326,18,1,,[Pt+2](Cl)(Cl)(Cl)<-n1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],ligand_only,0,baseline_reused
TANDUI,0,ok,0.0490,31,1,,[Pd+2](Cl)(<-n1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])(Cl)<-n1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],ligand_only,0,baseline_reused
